3 10000
0.1121716588 0.5936729016 0.3429091754
0.9519958848 0.0694939437 0.0752192456
0.2428787088 0.9410400467 0.5438417407
0.5578034825 0.0110049059 0.1193739225
0.0392702938 0.0107100636 0.6855339141
0.7858839585 0.7792451388 0.8894921855
0.4677606042 0.6017988979 0.6629346051
0.8093955795 0.6407025027 0.5232815532
0.2283941476 0.9141791544 0.5038589065
0.6434051016 0.5185583342 0.3946509071
0.6486651257 0.0462724729 0.2215792843
0.6520516693 0.5642492161 0.0144132081
0.9580638374 0.1383309128 0.5127281015
0.0529954322 0.1503698917 0.1454756019
0.2606659032 0.9545680988 0.1992425222
0.7591410792 0.8995173262 0.2752673902
0.9452080624 0.8432931572 0.8468606164
0.6614173550 0.0094794848 0.9475718079
0.3316749727 0.9885783448 0.6679132243
0.0584054126 0.9237652720 0.6668218889
0.9890991986 0.5000660737 0.2710840197
0.3480427456 0.3900039166 0.3195502988
0.1248925540 0.5736295460 0.9243641332
0.3861825881 0.9939644421 0.4548619988
0.6323997952 0.0279555227 0.2657464358
0.1643282510 0.1705966791 0.4937251787
0.9838849349 0.3544276812 0.1928629592
0.1208399487 0.6944457563 0.7376493760
0.1815521317 0.5468097129 0.0800241417
0.8922536948 0.5165611556 0.9109649275
0.6755287621 0.3112282433 0.4146141213
0.4370732077 0.4461637550 0.6871571941
0.9708121608 0.8221451338 0.9247830519
0.5499615156 0.6606476732 0.7514529480
0.3607138152 0.2461099307 0.4324885286
0.7258229857 0.7145698154 0.7023187197
0.1528222799 0.7139544690 0.1024663387
0.0234078806 0.7019517590 0.2522124469
0.8453582951 0.2595573052 0.4554070403
0.2878190535 0.3223082429 0.2828690480
0.4743543085 0.1418067014 0.9028566698
0.4900788371 0.4730635151 0.0304066241
0.4771666784 0.1306282451 0.4119018020
0.4344251088 0.5162451084 0.6014576479
0.9297659372 0.9666756811 0.2269075640
0.9174046123 0.4500834171 0.1776549016
0.6573744374 0.5448661362 0.2146195296
0.0496315307 0.5769239938 0.0566981974
0.3441358732 0.4688801050 0.6256342129
0.3254718166 0.3597896794 0.5250995378
0.5294607386 0.2039628774 0.2159741622
0.7346202197 0.1736685466 0.4584032392
0.1289166785 0.8841916549 0.0491557518
0.5614093731 0.2762738365 0.6004562846
0.9497677764 0.3741462789 0.4919167985
0.2548958065 0.1638196074 0.5531143383
0.1337351315 0.7980292365 0.5793984768
0.5886028384 0.9635070452 0.2346889188
0.9504487144 0.9215936285 0.5191455027
0.0118450181 0.2505027939 0.7533559205
0.6932190172 0.5976546913 0.4389160117
0.4115901892 0.1807492763 0.2614220215
0.3503951198 0.6798459512 0.9945738219
0.3679517521 0.7267536241 0.6430589557
0.8051088389 0.1859284435 0.5751961259
0.6669205266 0.5950876089 0.9858377702
0.5138497288 0.7214222902 0.2404108894
0.5976090537 0.2187154263 0.3727734204
0.6961463599 0.4907248471 0.9114651852
0.2678872136 0.9080891471 0.7173617040
0.4058648750 0.6102146211 0.5914097266
0.0418859566 0.0394622977 0.8491634167
0.1048167481 0.2604124103 0.6920739734
0.8427064557 0.7811757502 0.0916550931
0.5047849111 0.4297461872 0.7492192361
0.1342082011 0.2801413527 0.8634966933
0.0031055583 0.6234957877 0.8679997365
0.1792473918 0.1059140766 0.7104412159
0.8994782593 0.2414771893 0.3239854781
0.2225369692 0.3444640047 0.3153182932
0.4560764727 0.4451369375 0.3396151038
0.8198575022 0.0555133866 0.4313530547
0.7165454267 0.2842861163 0.7543332172
0.7934903695 0.1439979029 0.9204524716
0.6905635330 0.0710065802 0.6832877319
0.0194423499 0.7367269282 0.3583667065
0.7757665428 0.6403743733 0.5294925792
0.1816527874 0.2688792627 0.5485677660
0.9451518818 0.1751765637 0.0340159098
0.3545004915 0.9379842087 0.9902938172
0.7666748166 0.8988046830 0.1062589885
0.8265253772 0.2330934370 0.9677088789
0.0522611081 0.5767919961 0.6829783961
0.8374571146 0.6300680191 0.2293926047
0.5296969508 0.5316054464 0.0949296809
0.1907856377 0.0783037037 0.0145059466
0.5219145424 0.1445157177 0.9633907522
0.9745369632 0.3451319920 0.1917830277
0.1093928605 0.3394544824 0.1296330368
0.3323244490 0.5963495083 0.8857217011
0.2787264563 0.3469573113 0.7712181795
0.0265152756 0.6591798634 0.6315131867
0.2816310466 0.5440599721 0.7006351812
0.5200107228 0.5265026413 0.2963696968
0.4369029456 0.1827275688 0.3206212789
0.4051800138 0.6958724561 0.0389392132
0.5866858241 0.8257963777 0.1557177831
0.8570824419 0.5658865033 0.2027603872
0.9761447445 0.0250092253 0.3487881027
0.2038250314 0.7118124304 0.3030848947
0.5094762809 0.7957640243 0.1079176050
0.5498995378 0.1240040853 0.5069395345
0.8831695270 0.2594545686 0.8537863509
0.4181637317 0.4302427893 0.1656642050
0.5096358177 0.5783006207 0.4375871166
0.5337550676 0.9201048379 0.5471291606
0.6859751994 0.2934374871 0.7162369978
0.2588824047 0.9910072249 0.3558058935
0.2880975511 0.0113627252 0.2551761685
0.0724398724 0.5508214982 0.1201666022
0.4906910699 0.4036248730 0.5660450395
0.5906376375 0.7983998354 0.3858158276
0.6542882974 0.4180268241 0.7707293113
0.3511416146 0.3618791104 0.4270861151
0.1758509665 0.6909370886 0.6528146216
0.8891247686 0.4317082687 0.3336349925
0.4094449509 0.0020741124 0.1848273176
0.9095224497 0.8712283449 0.5603603024
0.1627690081 0.0354081529 0.9089554638
0.2063935388 0.4237341209 0.8534146339
0.6999181110 0.3863989059 0.9178634576
0.6203851152 0.8603929770 0.3719380644
0.7647170853 0.7401143346 0.3390658426
0.4788202346 0.6509740133 0.5012038948
0.9288402761 0.4247228907 0.4064989531
0.7549976917 0.5353194372 0.8079137516
0.3713168730 0.9789399427 0.8068913693
0.8839190215 0.5472688216 0.8637069407
0.8999163903 0.8957644750 0.9553830463
0.4119327549 0.4822190434 0.4665765148
0.8399564927 0.9184194480 0.4103770609
0.3421520268 0.0662163686 0.4892394297
0.3096704931 0.5247601596 0.2654114528
0.1917641977 0.2125611653 0.9570041723
0.0140031496 0.7466511334 0.7654482158
0.8775383782 0.7119883132 0.4432171204
0.9315765265 0.9162143866 0.4822489791
0.7824170851 0.7483860048 0.2160826189
0.1731449891 0.2880767135 0.9481800890
0.5274426797 0.1914967729 0.2891553512
0.0071767597 0.7751628053 0.5044099132
0.1561515170 0.9304526684 0.7065172343
0.6157218405 0.1311310158 0.0832754991
0.3816936075 0.1459374729 0.9075687419
0.4623668068 0.2152911581 0.1373537470
0.1668452096 0.5889110783 0.5980281879
0.1172938341 0.9837330805 0.4153630649
0.6728755095 0.8366229130 0.6218831814
0.7208323673 0.5156329438 0.6378080671
0.5493678366 0.7852860664 0.2379168192
0.7364095069 0.8700023272 0.0039296777
0.2767178069 0.5423208341 0.7534250251
0.3884062057 0.9263501954 0.3705708001
0.4936631102 0.1930685787 0.5392080376
0.2150379661 0.6380742226 0.8055023110
0.9285076224 0.1297737839 0.2353346059
0.0239910965 0.0774615521 0.5744066430
0.7433800749 0.3376960861 0.9474737278
0.9270711714 0.0524506436 0.2967553603
0.3038584889 0.0175636475 0.6530026925
0.0301907542 0.2973485696 0.7510482191
0.2977529096 0.8556453307 0.4047207003
0.7596617732 0.5982679392 0.6267800794
0.7115535902 0.5099236155 0.5673558472
0.8301585245 0.6027742714 0.6958039454
0.1085789397 0.1488886606 0.0368441836
0.0744700735 0.2108087168 0.1025404641
0.7791644124 0.5801139823 0.4678012086
0.4309994095 0.5064645889 0.3753067784
0.1635846240 0.4831327914 0.3059032080
0.6963032071 0.0621579802 0.9388834549
0.3548552356 0.6678156389 0.2093218246
0.0480142539 0.6541922492 0.8762988686
0.0188598989 0.9153434824 0.9257215946
0.9587079870 0.9143440410 0.5444501143
0.1395950407 0.7892620283 0.2279756908
0.5908877277 0.0976161640 0.3995762668
0.0186138661 0.8863035130 0.3193223033
0.4733147225 0.7388329559 0.7388332650
0.6593131459 0.8798005131 0.2464457497
0.0837449414 0.3915872109 0.8033793386
0.1353491840 0.9127764190 0.9267589519
0.6110849747 0.7296889116 0.5510024699
0.8349354338 0.2019996973 0.1046632639
0.3032508694 0.7000013490 0.1017423031
0.5281975933 0.6903696834 0.1136084694
0.4062724464 0.6070272841 0.2837445331
0.7987099048 0.8434774463 0.1831484115
0.5520734082 0.0205209597 0.5981123199
0.0668419359 0.0374254519 0.7044091256
0.0629623562 0.2848392672 0.3801993863
0.5814675798 0.5689273452 0.4653518815
0.5801536161 0.9528684432 0.5477033417
0.4217146912 0.7900647621 0.7292419917
0.0929113408 0.9436767374 0.5510607354
0.4538958676 0.7903404651 0.4096916481
0.9855507920 0.0457175914 0.5917611241
0.3356943893 0.1851412531 0.9703028099
0.9876836914 0.4963401618 0.2048620243
0.0051567564 0.6018763601 0.2417157850
0.0225986455 0.2170497741 0.7567394385
0.0582429774 0.5776246573 0.1867418490
0.5826240015 0.3596906033 0.3113662684
0.7437135134 0.7544414876 0.7377717680
0.6025575910 0.1010788812 0.9372521988
0.6165210260 0.3976581633 0.2105777991
0.1880142796 0.1481439009 0.6187875828
0.8859544588 0.6639974362 0.5859030683
0.3491896618 0.6090275938 0.4780767259
0.3280692754 0.4931793542 0.7163022566
0.0263069549 0.1110157050 0.3739441249
0.3786787974 0.7545718301 0.9451436466
0.1895819162 0.6297607587 0.9790336743
0.1846423602 0.8851708932 0.6573773978
0.6163539962 0.5931013115 0.4015737698
0.9733722863 0.1950052544 0.6944768767
0.8672258542 0.8074794515 0.9037186176
0.0303677305 0.1365942049 0.3936696163
0.9056236234 0.7747568125 0.6256235057
0.2491922589 0.9641893876 0.4895141576
0.2291391828 0.7598175599 0.0004092107
0.4046253658 0.2395907100 0.3221193954
0.6877838375 0.5156804518 0.2177916029
0.3305265035 0.8123840238 0.9825075217
0.0344546182 0.6998623400 0.6335827236
0.4317887822 0.8523912606 0.2323377666
0.3446619094 0.4936842761 0.8494612660
0.8234975732 0.2371820741 0.9853233171
0.5792728490 0.0919640548 0.4904674637
0.3360769940 0.1363288614 0.3820875206
0.1910304163 0.3241016259 0.9493609742
0.4002216113 0.7261345587 0.6410903163
0.5198893507 0.6491511712 0.5921118666
0.3084760109 0.5776633878 0.3906021898
0.6029274364 0.8187109554 0.2584259685
0.2843100735 0.1472615424 0.3795352328
0.6939865765 0.1849354659 0.4909859557
0.8208087209 0.2686539003 0.6857601743
0.8081580818 0.9980263744 0.6362571135
0.1703403565 0.7455043109 0.6932790184
0.4536213865 0.1405392078 0.1347844749
0.9040257846 0.3274341973 0.4893422184
0.6732750471 0.0130110071 0.3878524735
0.2560676734 0.5081300865 0.0716439541
0.5622289836 0.2233509292 0.2775958127
0.6814769579 0.7949975558 0.7733077451
0.1902124144 0.2081671340 0.5381560237
0.9450481795 0.8444171306 0.2282677362
0.4016561824 0.4898086086 0.6516911559
0.8900578004 0.6814721788 0.2848141693
0.0041631429 0.2278617104 0.8624194864
0.1667982589 0.9549673760 0.7144956443
0.2389501699 0.6948636966 0.5567483535
0.1448767359 0.2464927624 0.6429963132
0.5866305687 0.7753929524 0.4541655449
0.8958387341 0.1723204492 0.1846992551
0.3042470456 0.7118850575 0.7999434360
0.7895918639 0.8081789494 0.0380177289
0.8005931095 0.6080029534 0.4736756167
0.7221335834 0.1837274056 0.3085112779
0.7852765824 0.8863025053 0.5385583712
0.9889617696 0.3475720053 0.2288721674
0.8034210839 0.3124070023 0.9123042858
0.5220735230 0.9861004901 0.1487959573
0.7809140749 0.2260556843 0.6469345771
0.5372983888 0.9094605553 0.8739462676
0.4186469674 0.7772241480 0.0971955566
0.4210304831 0.4660341185 0.2003947031
0.1719778890 0.1275617279 0.1819708636
0.8570547187 0.9036806525 0.9994945902
0.9204001078 0.2250334455 0.6441839614
0.4101801805 0.2401896935 0.6838599992
0.5284807775 0.0149019783 0.6681480333
0.4228194975 0.7306137086 0.7814848880
0.7120401156 0.0915575952 0.6203515760
0.2090994115 0.5289098603 0.4853780984
0.9082696224 0.4610329032 0.7954236064
0.6125764610 0.2147454206 0.3221962467
0.1016452865 0.3097846851 0.5633596450
0.4902015055 0.0103087574 0.1362110226
0.2967306823 0.2209693681 0.2702452709
0.4365650942 0.1401677174 0.7638521191
0.9165001255 0.5105855412 0.5362451391
0.6978337775 0.0820938032 0.6310261730
0.5996363181 0.8828962732 0.8568186210
0.2940690554 0.8396594157 0.2162201822
0.5201410922 0.1396193136 0.9709524529
0.7415526404 0.0561064387 0.6873451485
0.8961395038 0.1583333361 0.2362041604
0.3344090801 0.4057621991 0.7896658741
0.5684923738 0.0750453560 0.2404937556
0.1170834972 0.3114337990 0.8146007487
0.4829466319 0.0550168610 0.9778330727
0.4472020791 0.3751390786 0.5204371348
0.0888172935 0.1161354040 0.4961859007
0.2983915009 0.9473662426 0.7769755428
0.3463220397 0.3479640570 0.0494749928
0.9373407041 0.6969915656 0.2702257198
0.3821612721 0.7415361458 0.2050476078
0.0019500511 0.1815329303 0.9292792137
0.4334201731 0.0620862356 0.9133680218
0.6496318695 0.6498471080 0.7325575469
0.2858817553 0.3973279478 0.0787830969
0.3464372810 0.2041403477 0.4609688406
0.4496459793 0.9047568359 0.5305822950
0.9696869179 0.0427992541 0.9205595117
0.4134535480 0.9985373334 0.2253199174
0.8029275819 0.3208309228 0.7800757755
0.1157732991 0.4855006786 0.5637133959
0.6123805895 0.4793571052 0.8866181289
0.6240647888 0.6802257990 0.3638304006
0.5023902202 0.1136049468 0.1251559611
0.1173463810 0.4066252216 0.0561067922
0.9536099247 0.2120670569 0.1667043973
0.1557153491 0.7569131541 0.2782044152
0.5539576773 0.7847492657 0.6256314316
0.7443123621 0.1979061609 0.1408919941
0.5032095722 0.1661514939 0.2858954584
0.9206534331 0.1653287447 0.3268195666
0.5268491193 0.4107232124 0.9951479202
0.1749185954 0.4636324323 0.7024355786
0.6206790741 0.7729080343 0.3137460066
0.4827410417 0.4891236430 0.2238222531
0.1562883494 0.5839138341 0.7484298245
0.3917448340 0.3986076691 0.3249017610
0.0933358115 0.9956622265 0.6087083831
0.5492708282 0.3794991761 0.8423376184
0.0004785376 0.7039412314 0.1092457497
0.6938942319 0.3988909907 0.0574052461
0.2775048469 0.0934771324 0.8689664263
0.8923728757 0.6794684873 0.6220043853
0.2902378558 0.6554837581 0.1967307210
0.0117399742 0.8299967142 0.3167226455
0.7269085118 0.9297796576 0.7132571677
0.9249123230 0.9560894448 0.5476905038
0.4519637706 0.7779810432 0.2399207474
0.0885836723 0.6901910174 0.1547649853
0.6781269779 0.7324239631 0.7253551057
0.9733427673 0.8562017130 0.0064249827
0.9880181858 0.8138231834 0.3806030635
0.5173214471 0.8780109235 0.7146862510
0.3232879282 0.7608216192 0.7711672323
0.3149148313 0.7170732582 0.6849484318
0.7929122815 0.9359268489 0.4092523328
0.3045557324 0.9285916941 0.2276026749
0.2417438122 0.0923427468 0.1907868238
0.2345620458 0.8688458758 0.8181831759
0.1337359624 0.4096009481 0.9579224358
0.6960972155 0.3910009832 0.8289070686
0.4062260580 0.1179837588 0.5956353794
0.5817854149 0.3459520944 0.7103128987
0.4286156825 0.1716579032 0.2148442587
0.5620289326 0.9719479907 0.8884921582
0.1407890784 0.0343640686 0.6120510432
0.1617287725 0.0768592981 0.1709200454
0.3890030925 0.0624970265 0.3821899144
0.7274644510 0.2912332707 0.1254837252
0.1279901827 0.6675522816 0.6271729151
0.2672932058 0.0453391443 0.6933974183
0.2554159696 0.1781262611 0.2360384856
0.7716443853 0.4646087397 0.9084870200
0.8919209346 0.2519558652 0.5067525044
0.0306362576 0.7628677493 0.2460340981
0.6988989121 0.6062507759 0.9721722416
0.4365967358 0.4677457709 0.3324470533
0.2031120172 0.7010682146 0.5681750704
0.7877803348 0.8854977782 0.0689574270
0.9973887536 0.5382256383 0.6550940418
0.5045005183 0.9181896777 0.5143918401
0.9752807600 0.8532580718 0.6012752966
0.2842839590 0.6949962704 0.2496936017
0.7678917019 0.1207021226 0.3233373720
0.5310025525 0.8929484812 0.8373600366
0.6044000708 0.9340726204 0.8768932173
0.1825616369 0.0910216037 0.0295603014
0.8124981923 0.6152409070 0.4042051816
0.9506900687 0.9591068883 0.3241838442
0.6136408711 0.6855272087 0.4626780071
0.5523272982 0.5106711864 0.2351290722
0.4967466284 0.4704038715 0.3862351202
0.3397654590 0.6184451910 0.7354701632
0.2970453141 0.9633976970 0.0097608429
0.5219126091 0.2318881406 0.5001186073
0.1861020793 0.3027674321 0.4160282223
0.5842191504 0.3477876644 0.0587149794
0.0848256249 0.6328329022 0.3543493267
0.7087910494 0.9531448510 0.7049034523
0.9172711132 0.5506998180 0.1308158381
0.1483518109 0.7409652037 0.3726631879
0.3716097385 0.1853344339 0.7473846773
0.7509411080 0.6405746286 0.0759352613
0.4374870903 0.7855282076 0.6383664651
0.1241224712 0.5030450122 0.5507651634
0.6606386800 0.8165048244 0.0613482778
0.6766245554 0.6591710092 0.7230287492
0.8026129758 0.4856453460 0.6045785306
0.8663460214 0.7137343974 0.5307359835
0.6425935583 0.0685168507 0.1419065139
0.7971149168 0.8198610836 0.9210287688
0.3721944547 0.7186862888 0.4861276650
0.4185031647 0.5906255752 0.9636210947
0.3775072372 0.6180660734 0.8915415338
0.0540357728 0.6844441980 0.0296508246
0.1660828624 0.3209229456 0.3631345497
0.3657679919 0.8058115213 0.5955459451
0.7884409769 0.3992190339 0.7752780562
0.4338278003 0.1249772999 0.1954390821
0.3767253196 0.3343966095 0.7203812943
0.8690648294 0.6267272511 0.7980439406
0.6687794695 0.1213462510 0.7296671094
0.1300746862 0.6674107585 0.4941005631
0.1009519595 0.0684540094 0.0909168002
0.0789424636 0.7665839327 0.2565247701
0.8283601991 0.2964184563 0.2898936600
0.8816764035 0.2304937821 0.5009329371
0.4447000371 0.0936458040 0.7949782429
0.5817750142 0.7129948588 0.2104844632
0.1453056621 0.7064010309 0.9675259307
0.7450390653 0.2664404059 0.8762053538
0.0163207157 0.7731919413 0.3540525717
0.6168541304 0.5241421431 0.3089403195
0.3271270350 0.6699881985 0.1758404491
0.6882189848 0.7792202574 0.3429374683
0.9853757101 0.8057030003 0.4143035726
0.7361552380 0.0800043201 0.4937330628
0.9489247414 0.5966066857 0.7938314656
0.0810035250 0.0409748744 0.3344576754
0.1547680466 0.2517981390 0.7958155672
0.7108381125 0.0491759142 0.2025289102
0.0161699575 0.1263344417 0.5970515724
0.8080943823 0.1743610064 0.1955900974
0.6538378811 0.2852055717 0.3431908505
0.1334402913 0.0804207300 0.0444401510
0.1399503284 0.3608110124 0.1806564375
0.7676174286 0.1851049574 0.1697452987
0.7468959588 0.0558789479 0.7320965662
0.2423747831 0.2346629679 0.0724705261
0.9601457409 0.7871322541 0.6621219549
0.2771999959 0.1628752231 0.3968590892
0.9963052981 0.0925856378 0.5632554102
0.4013686118 0.7143001252 0.3262353042
0.8272690234 0.5046011233 0.3716492636
0.9726242017 0.1175648364 0.6961165393
0.8665738686 0.1440344052 0.7376876592
0.8204187012 0.6728092353 0.7888330795
0.8706786061 0.5512517083 0.4083158517
0.0466192256 0.5038035401 0.9274657402
0.0291564777 0.5056880206 0.6275058733
0.1747605457 0.6487304749 0.6584091253
0.8059197132 0.1693090900 0.7669068176
0.9381494633 0.7069481935 0.3590816814
0.5278325226 0.4783373302 0.1675011758
0.8529141009 0.7905446775 0.7597174265
0.2855461166 0.1486279425 0.7013348965
0.1925148974 0.0865857493 0.2626283957
0.6366510020 0.3290294879 0.4813794944
0.7111604742 0.8118701678 0.4540176841
0.3480048465 0.7482103520 0.9188385924
0.8277954974 0.4912060094 0.3087054375
0.9278265647 0.8144396569 0.2391975293
0.9558151048 0.0845903619 0.1083835334
0.7083547843 0.5666820261 0.3684994503
0.4913985137 0.2183575326 0.6514630303
0.2658561564 0.8840737291 0.5685671923
0.4423645413 0.7801962538 0.8954167095
0.1234209681 0.2603541063 0.8087651027
0.1265002498 0.6527648785 0.7517605317
0.4538085625 0.1052335467 0.1587886097
0.6210750353 0.2704404159 0.0265237140
0.9720526350 0.1130804910 0.4103155706
0.1160768960 0.0017476584 0.9106405576
0.2579057431 0.3035478139 0.5749477168
0.5766978629 0.5703884140 0.5935727392
0.8414788307 0.4608346239 0.1059463487
0.0314558862 0.1155686928 0.7889786247
0.6411291749 0.7986759628 0.0205583251
0.5400560268 0.7431436729 0.5473541842
0.2799439806 0.2348660101 0.4711746654
